star_id,tmass_id,tmass_distance,tmass_angle,ra,dec,start_time,end_time,jmag,hmag,kmag,lcfilter,npts
XO-DR1_568,2MASS J15443473+2739424,13.413752,-102.255608,236.1489,27.6626,2453080.14,2453566.05,9.807,9.506,9.43,W (XO),3347
XO-DR1_569,2MASS J16033551+2945532,3.582682,65.354034,240.8969,29.7644,2453080.14,2453566.05,8.478,7.706,7.51,W (XO),3427
XO-DR1_56,,,,242.3643,30.8591,2453080.14,2453566.05,,,,W (XO),3256
XO-DR1_570,2MASS J16101899+3047308,3.626358,-74.688217,242.5803,30.7917,2453080.14,2453566.05,9.158,8.638,8.551,W (XO),3438
XO-DR1_571,2MASS J15443595+3249067,3.087679,133.279724,236.1491,32.8191,2453080.14,2453566.05,15.28,10.669,10.548,W (XO),3369
XO-DR1_572,2MASS J15582417+3146188,1.991636,122.961365,239.6002,31.7722,2453080.14,2453566.05,9.09,8.591,8.456,W (XO),3401
XO-DR1_573,,,,241.833,31.7422,2453080.14,2453566.05,,,,W (XO),3434
XO-DR1_574,2MASS J16043908+2820022,2.655762,83.070572,241.162,28.3339,2453080.14,2453566.05,9.997,9.734,9.681,W (XO),2807
XO-DR1_575,2MASS J16051775+2818539,5.539527,91.824417,241.3222,28.315,2453080.14,2453566.05,10.069,9.846,9.787,W (XO),3331
XO-DR1_576,2MASS J15501181+3233559,3.380277,-122.752899,237.5502,32.5661,2453080.14,2453565.05,9.87,9.612,9.543,W (XO),2355
XO-DR1_577,2MASS J15440597+2757400,8.847768,-95.439362,236.0277,27.9613,2453080.14,2453566.05,9.577,9.216,9.141,W (XO),3361
XO-DR1_578,2MASS J16040727+2928587,3.804912,71.29184,241.0292,29.4826,2453080.14,2453566.05,9.244,8.727,8.68,W (XO),3428
XO-DR1_579,2MASS J15433873+2937355,5.267613,55.726467,235.91,29.6257,2453080.14,2453566.05,9.642,9.346,9.262,W (XO),3361
XO-DR1_580,2MASS J16132056+2927077,4.313848,72.165115,243.3344,29.4518,2453080.14,2453566.05,16.837,15.325,15.475,W (XO),3436
XO-DR1_581,2MASS J15503835+3054236,1.836634,92.583771,237.6592,30.9066,2453080.14,2453566.05,9.903,9.65,9.524,W (XO),3377
XO-DR1_582,2MASS J15545478+2838199,1.244832,-58.241806,238.7286,28.6387,2453080.14,2453566.05,9.719,9.422,9.373,W (XO),3424
XO-DR1_583,2MASS J15514076+2750406,10.078122,-84.999069,237.923,27.8444,2453080.14,2453566.05,8.796,8.05,7.965,W (XO),3413
XO-DR1_584,2MASS J16103321+2834306,3.706205,103.480713,242.6373,28.5754,2453080.14,2453566.05,9.271,8.78,8.669,W (XO),3429
XO-DR1_585,2MASS J16003328+3109357,16.785833,158.82753,240.1367,31.1643,2453080.14,2453566.05,9.806,9.309,9.222,W (XO),3431
XO-DR1_586,2MASS J15475881+2923013,2.185788,11.003644,236.9949,29.3831,2453080.14,2453566.05,9.154,8.57,8.526,W (XO),3391
XO-DR1_587,2MASS J16034715+3218093,1.909723,36.577713,240.9461,32.3022,2453080.14,2453566.05,9.487,9.071,8.931,W (XO),3430
XO-DR1_588,2MASS J16001071+3143157,3.381299,122.814362,240.0437,31.7216,2453080.14,2453566.05,9.431,8.91,8.835,W (XO),3432
XO-DR1_589,2MASS J15455082+2808542,7.683255,-88.818123,236.4642,28.1484,2453080.14,2453566.05,9.914,9.63,9.611,W (XO),3356
XO-DR1_58,2MASS J15482158+3154362,2.871485,163.809464,237.0897,31.9108,2453080.14,2453566.05,7.982,7.801,7.757,W (XO),3430
XO-DR1_591,2MASS J16114109+3015023,2.768947,91.713348,242.9203,30.2507,2453080.14,2453566.05,9.73,9.195,9.061,W (XO),3437
XO-DR1_592,2MASS J15441073+3150283,4.344182,125.806847,236.0436,31.8419,2453080.14,2453566.05,9.778,9.506,9.416,W (XO),3368
XO-DR1_593,2MASS J15555776+3420496,12.597289,-20.66943,238.9922,34.3439,2453080.14,2453566.05,9.291,8.725,8.645,W (XO),3139
XO-DR1_594,2MASS J15535019+2848171,1.943031,-68.478424,238.4597,28.8046,2453080.14,2453566.05,9.79,9.516,9.459,W (XO),3423
XO-DR1_595,2MASS J16001754+3212567,2.845509,105.332054,240.0722,32.216,2453080.14,2453566.05,8.754,8.024,7.882,W (XO),3430
XO-DR1_596,2MASS J16063878+3158238,4.933828,-38.738911,241.6626,31.9722,2453080.14,2453566.05,10.124,9.858,9.833,W (XO),3432
XO-DR1_597,2MASS J16124691+3336463,8.984514,23.939423,243.1943,33.6106,2453080.14,2453566.05,10.131,9.96,9.886,W (XO),3448
XO-DR1_598,2MASS J15583461+3100522,1.254535,95.103523,239.6438,31.0145,2453080.14,2453566.05,9.245,8.786,8.662,W (XO),3401
XO-DR1_599,2MASS J16120904+3007203,5.731828,-74.405815,243.0395,30.1219,2453080.14,2453566.05,9.082,8.498,8.338,W (XO),3436
XO-DR1_59,2MASS J15454485+2858094,2.815206,-28.536222,236.4373,28.9686,2453080.14,2453566.05,6.966,6.458,6.304,W (XO),3363
XO-DR1_5,2MASS J16134782+2843559,2.086652,-79.060051,243.4499,28.7321,2453080.14,2453566.05,7.125,6.939,6.907,W (XO),3313
XO-DR1_600,2MASS J15543252+2921487,1.856372,5.82022,238.6354,29.363,2453080.14,2453566.05,9.896,9.665,9.568,W (XO),3427
XO-DR1_601,2MASS J16153541+3336092,9.514624,-8.189222,243.898,33.5999,2453080.14,2453566.05,9.929,9.692,9.618,W (XO),3450
XO-DR1_602,2MASS J16023091+3216393,2.129873,85.928955,240.6281,32.2775,2453080.14,2453566.05,9.282,8.77,8.681,W (XO),3433
XO-DR1_603,2MASS J16082847+2932598,1.948449,55.056774,242.1181,29.5496,2453080.14,2453566.05,8.681,8.019,7.826,W (XO),3431
XO-DR1_604,2MASS J15433330+3232491,2.143618,162.535248,235.8886,32.5476,2453080.14,2453566.05,9.705,9.41,9.334,W (XO),3363
XO-DR1_605,2MASS J15575637+2917147,2.171681,38.971031,239.4845,29.287,2453080.14,2453566.05,9.822,9.551,9.497,W (XO),3425
XO-DR1_606,,,,243.6949,33.174,2453080.14,2453566.05,,,,W (XO),3448
XO-DR1_607,2MASS J16143579+3340160,10.143386,10.982723,243.6485,33.6683,2453080.14,2453566.05,9.349,8.917,8.769,W (XO),3228
XO-DR1_608,2MASS J16092692+3129519,1.042349,-111.474976,242.3625,31.4979,2453080.14,2453566.05,10.012,9.753,9.7,W (XO),3439
XO-DR1_609,2MASS J16011210+3352013,7.057251,14.371534,240.2998,33.8651,2453080.14,2453566.05,9.556,9.098,9.047,W (XO),3433
XO-DR1_60,2MASS J15591824+3022465,2.564481,76.524277,239.8252,30.3794,2453080.14,2453566.05,8.047,7.967,7.858,W (XO),3428
XO-DR1_610,2MASS J16054297+3320413,6.925968,44.42337,241.4275,33.3434,2453080.14,2453566.05,8.574,7.86,7.651,W (XO),3437
XO-DR1_611,2MASS J16124382+2921490,4.239192,-79.380501,243.1839,29.3634,2453080.14,2453566.05,9.463,9.073,8.955,W (XO),3436
XO-DR1_612,,,,240.9855,31.5462,2453080.14,2453566.05,,,,W (XO),3136
XO-DR1_613,2MASS J15581595+3041417,2.385767,92.421303,239.5657,30.695,2453080.14,2453566.05,9.994,9.791,9.673,W (XO),3429
XO-DR1_614,2MASS J16034147+3232540,2.66355,77.827797,240.922,32.5482,2453080.14,2453566.05,9.888,9.654,9.596,W (XO),3431
XO-DR1_615,2MASS J16051179+3008138,9.315762,-23.559988,241.3004,30.1348,2453080.14,2453566.05,9.702,9.274,9.142,W (XO),3265
XO-DR1_616,2MASS J16034038+2814262,5.41338,104.834373,240.9166,28.241,2453080.14,2453566.05,9.828,9.545,9.468,W (XO),3426
XO-DR1_619,2MASS J15443629+3348091,11.76136,-74.518593,236.155,33.8017,2453080.14,2453566.05,9.743,9.43,9.355,W (XO),3370
XO-DR1_61,2MASS J16045738+2738196,15.44032,131.357285,241.2355,27.6416,2453080.14,2453566.04,5.999,5.219,4.986,W (XO),3353
XO-DR1_620,2MASS J15431513+3353110,18.940437,127.900024,235.8081,33.8896,2453080.14,2453566.05,10.546,10.287,10.233,W (XO),3031
XO-DR1_621,,,,236.0421,33.2924,2453080.14,2453566.05,,,,W (XO),3124
XO-DR1_622,2MASS J16005112+2909550,2.415764,70.861671,240.2123,29.1651,2453080.14,2453566.05,10.005,9.758,9.692,W (XO),3427
XO-DR1_623,2MASS J16054119+2807104,8.420226,116.126823,241.4193,28.1206,2453080.14,2453566.05,9.999,9.764,9.713,W (XO),3422
XO-DR1_624,2MASS J15584862+2728026,8.553344,166.678543,239.702,27.4697,2453080.14,2453564.92,9.984,9.679,9.627,W (XO),2055
XO-DR1_626,2MASS J16134690+3130522,10.191497,-77.576553,243.4487,31.5139,2453080.14,2453566.05,9.576,9.183,9.069,W (XO),3445
XO-DR1_627,2MASS J15531839+3006284,1.4534,48.217785,238.3263,30.1076,2453080.14,2453566.05,9.977,9.759,9.692,W (XO),3426
XO-DR1_628,2MASS J16152200+2905448,4.796957,133.014145,243.8406,29.0967,2453080.14,2453566.05,11.975,11.353,11.127,W (XO),2260
XO-DR1_629,2MASS J15490564+2938567,1.669418,18.012589,237.2734,29.6487,2453080.14,2453566.05,9.407,8.938,8.848,W (XO),3423
XO-DR1_62,2MASS J16105331+2908298,3.001725,117.731537,242.7213,29.142,2453080.14,2453566.05,5.342,4.604,4.189,W (XO),3433
XO-DR1_630,2MASS J15531528+2840321,2.775704,-72.25441,238.3145,28.6754,2453080.14,2453566.05,8.621,7.883,7.702,W (XO),3425
XO-DR1_632,2MASS J15425435+3052066,7.594233,94.213081,235.724,30.8687,2453080.14,2453565.05,9.879,9.597,9.543,W (XO),2173
XO-DR1_633,2MASS J16011404+3033582,2.772773,78.01017,240.3076,30.566,2453080.14,2453566.05,10.038,9.814,9.74,W (XO),3427
XO-DR1_634,2MASS J16021184+2810105,3.447136,108.510406,240.5483,28.1699,2453080.14,2453566.05,9.939,9.601,9.527,W (XO),3328
XO-DR1_635,2MASS J16061100+2728591,14.430182,130.494751,241.5424,27.4857,2453080.14,2453566.04,9.766,9.473,9.403,W (XO),2374
XO-DR1_636,2MASS J15504898+2754345,7.531777,-108.966431,237.7064,27.9103,2453080.14,2453566.05,9.771,9.445,9.374,W (XO),3422
XO-DR1_637,2MASS J16004796+2806448,4.498767,119.428055,240.1986,28.1131,2453080.14,2453566.05,10.07,9.835,9.824,W (XO),3420
XO-DR1_638,2MASS J16075838+3116025,0.194245,-148.483643,241.9933,31.2674,2453080.14,2453566.05,10.044,9.784,9.736,W (XO),3433
XO-DR1_639,2MASS J15501885+3134191,8.536362,-40.054146,237.5804,31.5702,2453080.14,2453566.05,10.042,9.667,9.571,W (XO),2628
XO-DR1_63,2MASS J16070867+3222463,2.677469,70.276184,241.7853,32.3793,2453080.14,2453566.05,3.555,2.577,2.324,W (XO),3437
XO-DR1_640,2MASS J15484267+3418464,16.697348,-56.23114,237.1825,34.3103,2453080.14,2453566.05,7.573,6.718,6.457,W (XO),3165
XO-DR1_641,,,,238.4275,32.9141,2453080.14,2453566.05,,,,W (XO),3053
XO-DR1_642,2MASS J16160651+3316183,9.616467,-65.186386,244.03,33.2706,2453080.14,2453566.05,9.422,8.903,8.786,W (XO),2572
XO-DR1_643,,,,241.6761,27.9415,2453080.14,2453566.05,,,,W (XO),2915
XO-DR1_644,,,,242.147,29.4915,2453080.14,2453566.05,,,,W (XO),2350
XO-DR1_645,2MASS J15573206+2825447,0.717931,-118.122284,239.3838,28.4292,2453080.14,2453566.05,10.285,10.121,10.084,W (XO),3422
XO-DR1_646,2MASS J16024061+2917514,3.624305,78.947372,240.6681,29.2974,2453080.14,2453566.05,9.462,9.038,8.952,W (XO),3426
XO-DR1_647,2MASS J15573846+2932226,2.603778,59.323887,239.4095,29.5392,2453080.14,2453566.05,9.589,9.207,9.084,W (XO),3400
XO-DR1_648,2MASS J15483364+2846203,13.340999,44.30455,237.1372,28.7697,2453080.14,2453566.05,10.321,10.018,9.977,W (XO),3423
XO-DR1_649,2MASS J15464338+2915094,2.304306,0.937211,236.6808,29.252,2453080.14,2453566.05,9.106,8.508,8.373,W (XO),3361
XO-DR1_650,2MASS J16062310+3006021,2.260187,51.129604,241.5957,30.1002,2453080.14,2453566.05,8.643,7.891,7.759,W (XO),3428
XO-DR1_651,2MASS J16115065+2856002,0.204295,45.184467,242.961,28.9334,2453080.14,2453566.05,9.946,9.647,9.572,W (XO),3434
XO-DR1_653,2MASS J15540446+3337031,5.633609,-46.761528,238.52,33.6165,2453080.14,2453566.05,9.403,8.989,8.862,W (XO),3430
XO-DR1_654,2MASS J16124073+3213254,5.73672,-73.596542,243.1715,32.2233,2453080.14,2453566.05,9.872,9.555,9.463,W (XO),3445
XO-DR1_655,2MASS J15474470+2731534,13.582975,-111.894157,236.9402,27.5329,2453080.14,2453566.04,9.474,9.028,8.918,W (XO),2839
XO-DR1_656,2MASS J16152901+3032318,15.503519,-83.585945,243.8759,30.5417,2453080.14,2453566.05,9.626,9.219,9.14,W (XO),2770
XO-DR1_657,2MASS J16093949+3126191,2.401184,-71.648369,242.4153,31.4384,2453080.14,2453566.05,9.262,8.714,8.549,W (XO),3439
XO-DR1_659,2MASS J15575750+2910001,3.372598,46.404697,239.4888,29.1661,2453080.14,2453566.05,7.111,6.254,5.967,W (XO),3426
XO-DR1_65,2MASS J16132321+3113455,9.066623,-82.791275,243.3497,31.229,2453080.14,2453566.05,6.835,6.208,6.078,W (XO),3443
XO-DR1_660,2MASS J15554286+2828228,3.297643,-109.382271,238.9296,28.4733,2453080.14,2453566.05,9.754,9.41,9.317,W (XO),2404
XO-DR1_661,2MASS J15490380+3246510,6.879381,74.955551,237.2636,32.7803,2453080.14,2453566.05,10.973,10.639,10.588,W (XO),3426
XO-DR1_662,2MASS J16005156+3144522,4.347762,75.665535,240.2135,31.7476,2453080.14,2453566.05,10.078,9.799,9.737,W (XO),3431
XO-DR1_663,2MASS J16034914+3208143,2.041592,82.502113,240.9541,32.1372,2453080.14,2453566.05,9.852,9.568,9.479,W (XO),3430
XO-DR1_664,2MASS J16152888+3237100,8.728128,-73.784698,243.8731,32.6188,2453080.14,2453566.05,10.251,10.031,9.999,W (XO),3446
XO-DR1_666,2MASS J15591857+2752150,4.698573,153.793396,239.8268,27.872,2453080.14,2453566.05,10.191,9.87,9.776,W (XO),3418
XO-DR1_668,2MASS J16052028+2959488,2.502155,51.148666,241.3339,29.9965,2453080.14,2453566.05,9.102,8.535,8.426,W (XO),3430
XO-DR1_669,2MASS J16023934+2910428,4.002679,75.520256,240.6627,29.1783,2453080.14,2453566.05,9.592,9.201,9.112,W (XO),3426
XO-DR1_66,2MASS J16031242+2851065,5.064573,82.648605,240.8002,28.8516,2453080.14,2453566.05,7.196,6.698,6.594,W (XO),3424
XO-DR1_670,2MASS J16100848+3320064,6.493527,25.280821,242.5344,33.3335,2453080.14,2453566.05,9.954,9.644,9.579,W (XO),3443
XO-DR1_672,2MASS J15491597+3214153,5.053327,170.636551,237.3163,32.239,2453080.14,2453566.05,10.115,9.858,9.828,W (XO),3077
XO-DR1_673,2MASS J16143808+2922277,8.696759,-82.913483,243.6614,29.3741,2453080.14,2453566.05,9.66,9.296,9.22,W (XO),3437
XO-DR1_674,2MASS J16000698+3243279,1.604894,78.352798,240.0286,32.7243,2453080.14,2453566.05,10.207,10.016,9.956,W (XO),3429
XO-DR1_675,2MASS J16140865+2916206,6.399611,-84.34996,243.5381,29.2722,2453080.14,2453566.05,9.752,9.425,9.354,W (XO),3437
XO-DR1_677,2MASS J16145690+3401171,14.655016,18.297642,243.7355,34.0176,2453080.14,2453566.05,9.033,8.414,8.273,W (XO),3442
XO-DR1_678,2MASS J16024490+3216228,1.746546,126.709,240.6867,32.2733,2453080.14,2453566.05,10.084,9.82,9.773,W (XO),3433
XO-DR1_679,2MASS J15485735+2843420,3.803509,-70.538689,237.2401,28.728,2453080.14,2453566.05,9.874,9.546,9.496,W (XO),3424
XO-DR1_67,2MASS J16000000+3159444,1.809804,110.006927,239.9995,31.9958,2453080.14,2453566.05,5.511,4.728,4.421,W (XO),3431
XO-DR1_680,2MASS J16081958+2936000,1.380745,41.104778,242.0813,29.5997,2453080.14,2453566.05,9.274,8.786,8.655,W (XO),3430
XO-DR1_681,2MASS J15532874+2957374,1.900796,31.122557,238.3695,29.9599,2453080.14,2453566.05,9.798,9.51,9.381,W (XO),3316
XO-DR1_682,2MASS J16042780+2957415,2.838577,70.515541,241.115,29.9613,2453080.14,2453566.05,9.877,9.557,9.504,W (XO),3428
XO-DR1_683,2MASS J15490495+3212362,2.192576,-175.298553,237.2707,32.2107,2453080.14,2453566.05,9.739,9.373,9.279,W (XO),3423
XO-DR1_684,2MASS J15425854+3039226,6.685845,83.040894,235.7418,30.6561,2453080.14,2453565.05,9.638,9.233,9.144,W (XO),2181
XO-DR1_685,2MASS J15570438+2848028,0.989188,33.924709,239.2681,28.8006,2453080.14,2453566.05,9.847,9.554,9.494,W (XO),3424
XO-DR1_686,2MASS J15582900+3056523,1.702181,88.060661,239.6203,30.9479,2453080.14,2453566.05,10.001,9.772,9.736,W (XO),3401
XO-DR1_687,2MASS J16062060+2855087,4.874678,86.443008,241.5843,28.919,2453080.14,2453566.05,9.569,9.089,8.966,W (XO),3428
XO-DR1_689,2MASS J15451775+3320461,6.713392,-91.99688,236.3262,33.3462,2453080.14,2453566.05,9.228,8.688,8.592,W (XO),3371
XO-DR1_68,2MASS J16024587+3010231,2.767142,62.829006,240.6904,30.1728,2453080.14,2453566.05,7.026,6.487,6.34,W (XO),3430
XO-DR1_690,2MASS J15444535+3209019,3.42845,149.079269,236.1884,32.1514,2453080.14,2453566.05,10.161,9.978,9.921,W (XO),3368
XO-DR1_691,,,,242.3586,32.7406,2453080.14,2453566.05,,,,W (XO),3441
XO-DR1_692,2MASS J15572162+2822425,4.797352,-61.100727,239.3414,28.3778,2453080.14,2453566.05,10.135,9.875,9.834,W (XO),3422
XO-DR1_693,2MASS J15573247+2904362,3.734072,6.774531,239.3852,29.0757,2453080.14,2453566.05,10.117,9.838,9.741,W (XO),3425
XO-DR1_695,2MASS J16031928+3156456,3.325332,111.330612,240.8294,31.9464,2453080.14,2453566.05,10.099,9.837,9.794,W (XO),3432
XO-DR1_696,2MASS J16034301+3322105,6.072497,38.668865,240.928,33.3683,2453080.14,2453566.05,9.875,9.56,9.466,W (XO),3433
XO-DR1_697,2MASS J15474606+3000239,2.655094,59.258129,236.9412,30.0063,2453080.14,2453566.05,9.406,8.987,8.768,W (XO),3392
XO-DR1_698,2MASS J15574874+2930516,1.754449,22.576441,239.4529,29.5139,2453080.14,2453566.05,9.995,9.719,9.67,W (XO),3378
XO-DR1_699,2MASS J15573529+2735433,6.149742,-171.166489,239.3973,27.597,2453080.14,2453566.04,9.123,8.542,8.439,W (XO),3172
XO-DR1_69,2MASS J16012209+2837192,4.41431,92.056068,240.3407,28.6221,2453080.14,2453566.05,7.758,7.476,7.401,W (XO),3424
XO-DR1_700,2MASS J16074840+3234258,2.535076,45.792538,241.9511,32.5733,2453080.14,2453566.05,9.812,9.482,9.426,W (XO),3435
XO-DR1_701,2MASS J15473564+3211228,3.193671,179.016113,236.8985,32.1906,2453080.14,2453566.05,10.076,9.875,9.777,W (XO),3396
XO-DR1_702,2MASS J16143102+3207163,9.781371,-79.26622,243.6324,32.1207,2453080.14,2453566.05,9.298,8.796,8.678,W (XO),3447
XO-DR1_703,2MASS J16032692+3252058,3.900351,66.731117,240.861,32.8679,2453080.14,2453566.05,10.013,9.758,9.654,W (XO),3432
XO-DR1_704,2MASS J15522117+2947489,2.871785,40.009583,238.0876,29.7963,2453080.14,2453566.05,9.133,8.536,8.458,W (XO),3424
XO-DR1_705,2MASS J15550086+3335468,3.966275,-29.384399,238.7543,33.5954,2453080.14,2453566.05,10.064,9.79,9.733,W (XO),3385
XO-DR1_706,2MASS J16063672+3221587,2.282207,75.007065,241.6523,32.3661,2453080.14,2453566.05,9.507,9.069,8.945,W (XO),3434
XO-DR1_707,,,,239.7188,33.4281,2453080.14,2453566.05,,,,W (XO),3360
XO-DR1_708,2MASS J16021375+3338002,7.001976,35.724701,240.5559,33.6318,2453080.14,2453566.05,9.689,9.311,9.214,W (XO),3435
XO-DR1_70,2MASS J16154212+3414085,17.575039,20.758955,243.9234,34.2311,2453080.14,2453566.05,7.906,7.658,7.62,W (XO),3345
XO-DR1_711,2MASS J15431623+3019301,6.726986,80.481094,235.8155,30.3247,2453080.14,2453566.05,9.12,8.538,8.378,W (XO),3364
XO-DR1_713,2MASS J16075844+3244317,2.750223,41.177986,241.9929,32.7416,2453080.14,2453566.05,9.888,9.596,9.494,W (XO),3439
XO-DR1_714,2MASS J15445002+3038114,4.259104,90.241798,236.2071,30.6365,2453080.14,2453566.05,8.584,7.855,7.629,W (XO),3367
XO-DR1_715,2MASS J16123175+3117076,10.138231,-92.58387,243.1356,31.2856,2453080.14,2453566.05,9.421,8.897,8.749,W (XO),3388
XO-DR1_716,2MASS J16111580+3325139,7.484704,22.269878,242.8149,33.4186,2453080.14,2453566.05,9.479,9.018,8.895,W (XO),3443
XO-DR1_717,2MASS J15491699+3419560,7.848386,-149.321747,237.3222,34.3341,2453080.14,2453566.05,16.444,15.843,15.568,W (XO),3036
XO-DR1_718,2MASS J16145986+3354462,8.979852,-13.349686,243.7501,33.9104,2453080.14,2453566.05,10.735,10.257,10.157,W (XO),3443
XO-DR1_719,2MASS J16014881+3307163,3.176165,49.413227,240.4526,33.1206,2453080.14,2453566.05,8.93,8.244,8.066,W (XO),3435
XO-DR1_71,2MASS J15510485+3143150,2.134361,161.427139,237.77,31.7214,2453080.14,2453566.05,7.207,6.683,6.606,W (XO),3429
XO-DR1_720,2MASS J15455771+3237051,3.022358,-154.379669,236.4909,32.6189,2453080.14,2453566.05,9.426,8.904,8.801,W (XO),3368
XO-DR1_721,2MASS J15450218+3146004,3.731148,134.465424,236.2582,31.7675,2453080.14,2453566.05,10.153,9.933,9.878,W (XO),3367
XO-DR1_722,2MASS J15500266+3054125,1.712652,106.359718,237.5106,30.9036,2453080.14,2453566.05,10.076,9.815,9.759,W (XO),3429
XO-DR1_723,2MASS J15472407+3205171,7.801814,-112.976944,236.8527,32.0889,2453080.14,2453566.05,9.387,8.883,8.764,W (XO),3381
XO-DR1_724,2MASS J15433252+3303419,4.478693,-112.644791,235.8869,33.0621,2453080.14,2453566.05,9.342,8.781,8.705,W (XO),3370
XO-DR1_725,2MASS J16031302+2931441,4.034811,71.425766,240.8031,29.5286,2453080.14,2453566.05,9.906,9.642,9.587,W (XO),3427
XO-DR1_726,2MASS J16004709+2848401,3.555859,85.004799,240.1951,28.8111,2453080.14,2453566.05,9.542,9.096,9.004,W (XO),3427
XO-DR1_727,2MASS J16060765+3344544,10.100298,38.358643,241.5298,33.7463,2453080.14,2453566.05,9.424,8.963,8.844,W (XO),3438
XO-DR1_728,2MASS J16003108+3319201,14.951457,2.571506,240.1293,33.3181,2453080.14,2453566.05,10.452,10.181,10.139,W (XO),3417
XO-DR1_729,2MASS J15543309+3334491,5.019881,-43.825249,238.6391,33.5793,2453080.14,2453566.05,9.471,9.015,8.846,W (XO),3430
XO-DR1_72,2MASS J15501845+3224224,4.487573,-109.59198,237.5783,32.4067,2453080.14,2453566.05,8.161,7.956,7.891,W (XO),3411
XO-DR1_732,,,,239.2796,33.3935,2453080.14,2453566.04,,,,W (XO),3165
XO-DR1_733,2MASS J16013353+2746478,8.865173,143.361526,240.388,27.7819,2453080.14,2453566.05,9.79,9.342,9.258,W (XO),3419
XO-DR1_734,2MASS J16084645+3035557,0.7743,12.480431,242.1935,30.5986,2453080.14,2453566.05,8.638,7.846,7.638,W (XO),3435
XO-DR1_735,2MASS J16142189+2916373,7.666251,-84.23188,243.5937,29.2768,2453080.14,2453566.05,9.659,9.232,9.128,W (XO),3437
XO-DR1_736,2MASS J16045808+2931075,4.939783,80.900398,241.2405,29.5185,2453080.14,2453566.05,10.217,10.007,9.899,W (XO),3429
XO-DR1_737,2MASS J16020733+2818536,6.567111,109.768661,240.5286,28.3155,2453080.14,2453566.05,9.282,8.688,8.566,W (XO),3425
XO-DR1_738,2MASS J15563161+3241572,13.806984,17.783808,239.1303,32.6956,2453080.14,2453566.05,10.997,10.793,10.749,W (XO),3431
XO-DR1_739,2MASS J15522035+3117571,4.876252,35.698235,238.0839,31.2981,2453080.14,2453566.05,9.701,9.264,9.155,W (XO),3174
XO-DR1_73,2MASS J15512682+3309276,1.905424,58.315609,237.8612,33.1574,2453080.14,2453566.05,14.061,9.839,9.79,W (XO),3425
XO-DR1_740,2MASS J16093458+3237271,1.996856,19.145796,242.3939,32.6237,2453080.14,2453566.05,9.766,9.354,9.288,W (XO),3441
XO-DR1_741,,,,241.7577,30.132,2453080.14,2453566.05,,,,W (XO),3110
XO-DR1_742,2MASS J16083056+2740069,16.148682,123.470711,242.1231,27.6711,2453080.14,2453566.05,10.185,9.945,9.858,W (XO),3271
XO-DR1_744,2MASS J16105435+2915294,1.08498,-10.845319,242.7265,29.2579,2453080.14,2453566.05,9.408,8.9,8.775,W (XO),3433
XO-DR1_745,2MASS J15580242+3138142,5.657065,123.223801,239.5086,31.6381,2453080.14,2453566.05,9.553,9.082,8.925,W (XO),3431
XO-DR1_746,2MASS J16072646+2929477,2.333201,45.160168,241.8597,29.4961,2453080.14,2453566.05,10.164,9.967,9.913,W (XO),3430
XO-DR1_747,2MASS J15482292+3052379,3.263919,105.284088,237.0945,30.8774,2453080.14,2453566.05,10.182,9.973,9.858,W (XO),3429
XO-DR1_748,2MASS J16114554+2912528,1.974658,-71.505035,242.9403,29.2145,2453080.14,2453566.05,9.328,8.74,8.651,W (XO),3435
XO-DR1_749,2MASS J16120446+3406510,16.342157,32.723175,243.0156,34.1104,2453080.14,2453566.05,9.986,9.681,9.636,W (XO),3435
XO-DR1_74,2MASS J16103687+2946124,2.660408,-56.022755,242.6543,29.7697,2453080.14,2453566.05,7.019,6.421,6.272,W (XO),3434
XO-DR1_751,2MASS J15580048+3143068,1.347195,-95.36647,239.5024,31.7186,2453080.14,2453566.05,10.202,9.991,9.914,W (XO),3317
XO-DR1_752,2MASS J16041400+3222109,6.676856,-127.031418,241.0601,32.3708,2453080.14,2453566.05,10.4,10.013,9.902,W (XO),3281
XO-DR1_753,2MASS J15464810+3053330,10.747972,176.506531,236.7002,30.8955,2453080.14,2453566.05,10.298,10.095,10.001,W (XO),2742
XO-DR1_754,2MASS J15563587+2940318,13.750495,64.022293,239.1455,29.6738,2453080.14,2453566.05,10.151,9.683,9.612,W (XO),3422
XO-DR1_755,2MASS J15540154+3406219,11.575924,-19.182018,238.5077,34.1031,2453080.14,2453566.05,9.793,9.341,9.22,W (XO),3422
XO-DR1_756,2MASS J15471125+3130023,2.939996,134.854126,236.7962,31.5012,2453080.14,2453566.05,9.534,9.044,8.958,W (XO),3364
XO-DR1_758,2MASS J16084839+3010142,1.09214,-27.126762,242.2018,30.1704,2453080.14,2453566.05,10.132,9.861,9.783,W (XO),3433
XO-DR1_759,2MASS J15520242+2822111,3.005063,-112.09613,238.011,28.3701,2453080.14,2453566.05,9.541,9.01,8.924,W (XO),3420
XO-DR1_75,2MASS J16001411+3006451,2.533108,57.89151,240.0581,30.1122,2453080.14,2453566.05,7.335,6.874,6.783,W (XO),3426
XO-DR1_760,2MASS J15535647+3115460,1.75439,130.888123,238.4849,31.2631,2453080.14,2453566.05,10.117,9.87,9.768,W (XO),3429
XO-DR1_761,2MASS J15500449+3154062,1.788129,125.72171,237.5182,31.902,2453080.14,2453566.03,10.075,9.752,9.69,W (XO),3223
